id,title,vote_average,vote_count,release_date,year,month,genre_ids,original_language,popularity
1367,Rocky II,7.269,4132,1979-06-15,1979,06,[18],en,46.59
9659,Mad Max,6.69,4047,1979-04-12,1979,04,"[12, 28, 53, 878]",en,41.086
28,Apocalypse Now,8.282,7771,1979-08-15,1979,08,"[18, 10752]",en,38.667
11474,The Warriors,7.7,2012,1979-02-01,1979,02,"[28, 53]",en,38.212
152,Star Trek: The Motion Picture,6.5,1619,1979-12-07,1979,12,"[878, 12, 9648]",en,37.801
9453,Caligula,6.023,774,1979-08-14,1979,08,"[18, 36, 10749]",en,37.033
1398,Stalker,8.169,1978,1979-05-25,1979,05,"[878, 18]",ru,36.86
10734,Escape from Alcatraz,7.526,2615,1979-06-22,1979,06,"[18, 53]",en,36.235
15371,Lupin the Third: The Castle of Cagliostro,7.511,948,1979-12-15,1979,12,"[10751, 16, 12, 35, 80]",ja,35.052
698,Moonraker,6.163,1851,1979-06-26,1979,06,"[28, 12, 53, 878]",en,34.647
583,Life of Brian,7.762,4150,1979-08-17,1979,08,[35],en,34.629
11449,The Amityville Horror,6.3,853,1979-07-26,1979,07,[27],en,33.583
9638,Phantasm,6.6,644,1979-03-28,1979,03,"[27, 878]",en,23.805
10654,Hair,7.298,623,1979-03-15,1979,03,"[10402, 18, 35]",en,23.648
12102,Kramer vs. Kramer,7.6,2079,1979-12-07,1979,12,[18],en,23.299
10322,Being There,7.616,912,1979-12-19,1979,12,"[35, 18]",en,23.148
28942,The Brood,6.7,651,1979-05-25,1979,05,"[27, 878]",en,21.99
11176,The Muppet Movie,7.154,552,1979-06-22,1979,06,"[35, 12, 10402, 10751]",en,20.875
11519,1941,5.844,570,1979-12-14,1979,12,"[35, 10752]",en,19.74
696,Manhattan,7.749,2240,1979-04-25,1979,04,"[35, 18, 10749]",en,19.241
6471,The Jerk,6.9,764,1979-12-14,1979,12,[35],en,17.764
7219,Zombie Flesh Eaters,6.638,556,1979-08-25,1979,08,[27],it,16.786
6404,Nosferatu the Vampyre,7.322,758,1979-01-17,1979,01,"[18, 27]",de,16.657
33701,French Fried Vacation 2: The Bronzés go Skiing,7.3,1142,1979-11-22,1979,11,[35],fr,12.34
10516,The Gendarme and the Creatures from Outer Space,6.1,573,1979-01-31,1979,01,"[35, 878]",fr,11.474
4488,Friday the 13th,6.393,2742,1980-05-09,1980,05,[27],en,63.837
694,The Shining,8.215,16713,1980-05-23,1980,05,"[27, 53]",en,47.182
813,Airplane!,7.295,4221,1980-07-02,1980,07,[35],en,42.097
1891,The Empire Strikes Back,8.39,16242,1980-05-20,1980,05,"[12, 28, 878]",en,41.676
525,The Blues Brothers,7.744,3968,1980-06-16,1980,06,"[10402, 35, 28, 80]",en,38.52
1578,Raging Bull,7.947,4063,1980-11-14,1980,11,[18],en,35.951
11335,Popeye,5.4,572,1980-12-12,1980,12,"[28, 12, 35, 10751]",en,34.036
8536,Superman II,6.7,2143,1980-12-09,1980,12,"[878, 28, 12]",en,33.27
8393,The Gods Must Be Crazy,7.239,1068,1980-09-10,1980,09,"[28, 35]",en,29.834
8689,Cannibal Holocaust,6.316,1529,1980-02-07,1980,02,[27],it,29.307
790,The Fog,6.728,1437,1980-02-08,1980,02,"[27, 9648, 53]",en,28.876
11033,Dressed to Kill,6.923,844,1980-07-25,1980,07,"[9648, 53, 27]",en,28.654
5689,The Blue Lagoon,6.156,1717,1980-07-05,1980,07,"[10749, 12]",en,28.615
11953,Kagemusha,7.809,601,1980-04-26,1980,04,"[28, 18, 36, 10752]",ja,24.512
8738,The Final Countdown,6.605,552,1980-01-31,1980,01,"[10752, 28, 878]",en,23.391
2768,American Gigolo,6.119,588,1980-02-08,1980,02,"[80, 18, 9648]",en,22.195
1955,The Elephant Man,8.046,3286,1980-10-09,1980,10,"[18, 36]",en,22.046
3604,Flash Gordon,6.195,904,1980-09-01,1980,09,"[878, 12, 28]",en,21.334
16633,Somewhere in Time,7.528,532,1980-10-02,1980,10,"[18, 14, 10749]",en,20.759
13550,The Changeling,7.03,573,1980-03-28,1980,03,[27],en,20.665
11977,Caddyshack,6.641,1083,1980-07-25,1980,07,[35],en,19.808
166,The Party,6.603,1072,1980-12-17,1980,12,"[18, 10749, 35]",fr,18.598
16619,Ordinary People,7.453,581,1980-09-19,1980,09,[18],en,13.75
11542,Altered States,6.692,601,1980-12-25,1980,12,"[27, 878, 53]",en,13.534
41663,Fantozzi Against the Wind,6.649,500,1980-11-13,1980,11,[35],it,9.856
16395,Inferno,6.665,568,1980-02-07,1980,02,"[27, 53]",it,9.026
85,Raiders of the Lost Ark,7.925,11877,1981-06-12,1981,06,"[12, 28]",en,74.264
764,The Evil Dead,7.31,3741,1981-09-10,1981,09,[27],en,43.968
8810,Mad Max 2,7.385,3412,1981-12-24,1981,12,"[12, 28, 53, 878]",en,43.034
1103,Escape from New York,7.067,2924,1981-05-23,1981,05,"[878, 28]",en,41.22
11281,Halloween II,6.553,1894,1981-10-30,1981,10,"[27, 53]",en,38.871
387,Das Boot,8.088,2073,1981-09-17,1981,09,"[18, 36, 10752]",de,38.647
11298,The Howling,6.577,703,1981-01-21,1981,01,[27],en,36.259
10948,The Fox and the Hound,7.144,3066,1981-07-10,1981,07,"[12, 16, 18, 10751]",en,36.055
814,An American Werewolf in London,7.389,2244,1981-08-21,1981,08,"[35, 27]",en,35.872
9725,Friday the 13th Part 2,6.165,1542,1981-05-01,1981,05,"[27, 53]",en,34.863
10323,Clash of the Titans,6.89,706,1981-06-12,1981,06,"[12, 14]",en,34.028
21484,Possession,7.3,982,1981-05-27,1981,05,[27],fr,30.981
11644,Blow Out,7.4,1317,1981-07-24,1981,07,"[53, 9648, 80]",en,29.932
10890,Stripes,6.6,846,1981-06-26,1981,06,"[28, 35]",en,28.868
699,For Your Eyes Only,6.524,1735,1981-06-24,1981,06,"[12, 28, 53]",en,27.975
11286,The Cannonball Run,6.1,577,1981-06-19,1981,06,"[28, 35, 10751]",en,27.566
11827,Heavy Metal,6.491,645,1981-08-07,1981,08,"[16, 878, 12, 14, 10402]",en,26.065
10540,Outland,6.4,561,1981-05-22,1981,05,"[878, 28]",en,25.355
14412,Body Heat,7.0,542,1981-08-28,1981,08,"[80, 10749]",en,23.926
6399,Who Finds a Friend Finds a Treasure,6.87,573,1981-12-09,1981,12,"[28, 12, 35]",it,23.338
36819,Time Bandits,6.615,925,1981-07-13,1981,07,"[10751, 14, 878, 12, 35]",en,22.987
11527,Excalibur,6.954,931,1981-04-10,1981,04,"[12, 14]",en,21.771
10768,The Final Conflict,5.851,515,1981-03-20,1981,03,"[27, 9648, 53]",en,21.019
17360,Escape to Victory,6.878,851,1981-06-17,1981,06,"[18, 10752]",en,20.812
9443,Chariots of Fire,6.8,843,1981-05-15,1981,05,"[18, 36]",en,20.135
10246,Porky's,6.408,808,1981-11-13,1981,11,[35],en,20.098
9538,Scanners,6.739,1110,1981-01-14,1981,01,"[878, 27]",en,20.095
9589,Christiane F.,7.3,1251,1981-04-02,1981,04,[18],de,19.678
10156,History of the World: Part I,6.8,753,1981-06-12,1981,06,[35],en,18.345
11524,Thief,7.168,607,1981-03-27,1981,03,"[80, 53, 28]",en,18.079
19204,The Beyond,6.9,536,1981-04-29,1981,04,[27],it,15.165
19123,La Chèvre,7.146,618,1981-12-09,1981,12,"[35, 80, 12]",fr,12.429
9317,The Cabbage Soup,6.4,818,1981-12-02,1981,12,"[35, 878]",fr,11.422
13386,I'm Starting from Three,7.6,647,1981-03-05,1981,03,[35],it,7.811
37775,"Bianco, rosso e Verdone",7.346,687,1981-02-20,1981,02,[35],it,5.779
78,Blade Runner,7.933,13169,1982-06-25,1982,06,"[878, 18, 53]",en,73.749
601,E.T. the Extra-Terrestrial,7.516,10748,1982-06-11,1982,06,"[878, 12, 10751, 14]",en,53.609
1368,First Blood,7.5,5883,1982-10-22,1982,10,"[28, 12, 53, 10752]",en,52.148
9728,Friday the 13th Part III,5.869,1292,1982-08-13,1982,08,"[27, 53]",en,48.744
9387,Conan the Barbarian,6.807,2331,1982-04-02,1982,04,"[12, 14, 28]",en,45.471
262,The King of Comedy,7.794,2132,1982-12-18,1982,12,"[18, 35]",en,38.696
97,Tron,6.666,2142,1982-07-09,1982,07,"[878, 28, 12]",en,38.102
1091,The Thing,8.06,6532,1982-06-25,1982,06,"[27, 9648, 878]",en,37.849
15739,Annie,6.515,659,1982-05-21,1982,05,"[35, 18, 10751]",en,33.139
609,Poltergeist,7.147,2809,1982-06-04,1982,06,[27],en,30.114
9037,Grease 2,5.132,646,1982-06-11,1982,06,"[35, 10402, 10749]",en,28.082
15764,Sophie's Choice,7.335,801,1982-12-08,1982,12,"[18, 10749, 10752]",en,27.218
11639,The Dark Crystal,7.114,1043,1982-12-17,1982,12,"[12, 10751, 14]",en,26.766
154,Star Trek II: The Wrath of Khan,7.452,1801,1982-06-04,1982,06,"[28, 12, 878, 53]",en,25.476
13342,Fast Times at Ridgemont High,6.808,1149,1982-08-13,1982,08,[35],en,24.325
12104,Pink Floyd: The Wall,7.992,1414,1982-07-14,1982,07,"[10402, 18]",en,23.923
2623,An Officer and a Gentleman,7.012,1031,1982-07-28,1982,07,"[18, 10749]",en,23.295
11704,The Secret of NIMH,7.42,760,1982-06-17,1982,06,"[10751, 16, 14, 12, 878]",en,22.302
2665,Airplane II: The Sequel,6.087,1019,1982-12-10,1982,12,[35],en,22.301
9576,Tootsie,7.222,1641,1982-12-17,1982,12,"[35, 10749]",en,21.862
10724,Firefox,6.003,511,1982-06-18,1982,06,"[878, 28, 12, 53]",en,21.712
10676,Halloween III: Season of the Witch,5.195,1286,1982-10-22,1982,10,"[27, 53, 878]",en,21.124
783,Gandhi,7.546,2182,1982-12-01,1982,12,"[18, 36]",en,20.973
16281,Creepshow,6.928,945,1982-11-10,1982,11,"[27, 35]",en,19.221
150,48 Hrs.,6.683,1378,1982-12-07,1982,12,"[53, 28, 35, 80, 18]",en,19.016
24226,The Verdict,7.476,587,1982-12-08,1982,12,[18],en,18.846
32085,Vincent,7.9,814,1982-10-01,1982,10,"[16, 14]",en,17.83
5961,Fanny and Alexander,7.775,719,1982-12-17,1982,12,"[14, 18, 9648]",sv,16.258
171,The Party 2,6.427,603,1982-12-08,1982,12,"[35, 10749, 18]",fr,15.29
11915,The Gendarme and the Gendarmettes,6.0,515,1982-10-03,1982,10,[35],fr,15.029
9343,Fitzcarraldo,7.623,704,1982-01-01,1982,01,"[18, 12]",de,13.393
29702,Tenebre,6.9,559,1982-10-28,1982,10,"[27, 9648, 53]",it,13.194
14645,Santa Claus Is a Stinker,7.354,930,1982-08-25,1982,08,[35],fr,10.028
111,Scarface,8.2,11177,1983-12-09,1983,12,"[28, 80, 18]",en,66.112
1621,Trading Places,7.215,3077,1983-06-07,1983,06,[35],en,55.969
1892,Return of the Jedi,7.896,15001,1983-05-25,1983,05,"[12, 28, 878]",en,44.985
700,Octopussy,6.33,1846,1983-06-05,1983,06,"[12, 28, 53]",en,40.639
9531,Superman III,5.501,1599,1983-06-17,1983,06,"[35, 878, 28, 12]",en,35.616
860,WarGames,7.081,1740,1983-06-03,1983,06,"[53, 878, 18]",en,35.043
11153,National Lampoon's Vacation,7.121,1449,1983-07-29,1983,07,"[35, 12]",en,34.252
10650,Sudden Impact,6.547,836,1983-12-08,1983,12,"[53, 80, 28]",en,33.79
227,The Outsiders,7.223,1254,1983-03-25,1983,03,"[80, 18]",en,33.669
17692,Jaws 3-D,4.46,1191,1983-07-22,1983,07,"[53, 27]",en,33.373
11654,The Hunger,6.646,518,1983-04-29,1983,04,"[27, 18]",en,27.169
10489,Cujo,6.112,937,1983-08-10,1983,08,"[27, 53]",en,26.801
8769,Christine,6.862,1844,1983-12-09,1983,12,[27],en,25.167
11336,The Dead Zone,7.032,1530,1983-10-21,1983,10,"[53, 27, 878]",en,24.719
13567,Sleepaway Camp,6.301,631,1983-11-18,1983,11,[27],en,24.382
9346,Risky Business,6.603,1212,1983-08-05,1983,08,"[10749, 35, 18, 80]",en,24.172
36670,Never Say Never Again,6.072,1351,1983-10-07,1983,10,"[12, 28, 53]",en,23.947
849,Krull,6.045,512,1983-07-29,1983,07,"[28, 12, 14, 878]",en,22.524
4543,Monty Python's The Meaning of Life,7.336,1761,1983-03-31,1983,03,[35],en,22.292
14813,Mickey's Christmas Carol,7.616,849,1983-10-19,1983,10,"[10751, 16]",en,22.255
837,Videodrome,7.29,2045,1983-02-04,1983,02,"[27, 878, 9648]",en,20.374
9549,The Right Stuff,7.4,807,1983-10-20,1983,10,"[18, 36, 12]",en,19.829
10576,Psycho II,6.459,592,1983-06-03,1983,06,"[27, 9648, 53]",en,19.71
535,Flashdance,6.494,1377,1983-04-14,1983,04,"[18, 10749]",en,19.501
11050,Terms of Endearment,7.083,701,1983-11-20,1983,11,"[18, 35]",en,19.402
15301,Twilight Zone: The Movie,6.449,670,1983-06-24,1983,06,"[27, 14, 878]",en,19.399
850,A Christmas Story,7.272,1171,1983-11-18,1983,11,"[35, 10751]",en,17.066
232,Rumble Fish,7.0,626,1983-10-09,1983,10,"[80, 18]",en,17.02
12560,The Big Chill,6.87,529,1983-09-30,1983,09,"[35, 18]",en,16.488
11030,Zelig,7.447,807,1983-07-15,1983,07,[35],en,15.278
11314,Koyaanisqatsi,7.901,624,1983-04-27,1983,04,[99],en,14.295
92060,Michael Jackson's Thriller,8.186,633,1983-11-14,1983,11,"[27, 10402, 9648]",en,14.225
841,Dune,6.2,2711,1984-12-14,1984,12,"[28, 878, 12]",en,264.114
218,The Terminator,7.656,12285,1984-10-26,1984,10,"[28, 53, 878]",en,82.667
620,Ghostbusters,7.476,8411,1984-06-08,1984,06,"[35, 14]",en,58.011
87,Indiana Jones and the Temple of Doom,7.296,8816,1984-05-23,1984,05,"[12, 28]",en,52.047
1788,Footloose,6.663,1907,1984-02-17,1984,02,"[18, 10749]",en,50.876
1885,The Karate Kid,7.187,3937,1984-06-22,1984,06,"[28, 10751, 18]",en,50.029
311,Once Upon a Time in America,8.424,5086,1984-05-23,1984,05,"[18, 80]",en,48.487
9336,Police Academy,6.67,2505,1984-03-22,1984,03,"[35, 80]",en,46.157
377,A Nightmare on Elm Street,7.331,4809,1984-11-09,1984,11,[27],en,43.991
81,Nausicaä of the Valley of the Wind,7.933,3336,1984-03-11,1984,03,"[12, 16, 14]",ja,43.446
927,Gremlins,7.101,6017,1984-06-08,1984,06,"[14, 27, 35]",en,40.271
9663,Starman,6.898,795,1984-12-13,1984,12,"[878, 10749, 18, 14]",en,40.102
90,Beverly Hills Cop,7.191,3776,1984-12-05,1984,12,"[28, 35, 80]",en,39.966
1880,Red Dawn,6.3,740,1984-08-10,1984,08,"[28, 53, 10752, 18, 878]",en,39.691
9730,Friday the 13th: The Final Chapter,6.11,1221,1984-04-13,1984,04,"[27, 53]",en,36.151
12309,Bachelor Party,6.286,610,1984-06-29,1984,06,[35],en,34.759
9610,Conan the Destroyer,6.089,1397,1984-06-29,1984,06,"[12, 14, 28]",en,33.834
11031,This Is Spinal Tap,7.448,1312,1984-03-02,1984,03,"[10402, 35]",en,33.067
279,Amadeus,8.039,3984,1984-09-19,1984,09,"[36, 10402, 18]",en,31.459
34584,The NeverEnding Story,7.197,3809,1984-04-06,1984,04,"[12, 14, 10751, 18]",en,30.646
15144,Sixteen Candles,6.78,1990,1984-05-04,1984,05,"[18, 10749]",en,30.185
655,"Paris, Texas",8.1,1655,1984-07-16,1984,07,[18],en,29.115
11393,The Natural,6.87,553,1984-05-11,1984,05,[18],en,28.55
4437,2010,6.643,868,1984-12-06,1984,12,"[53, 878]",en,25.541
2619,Splash,6.265,1259,1984-03-09,1984,03,"[35, 10749, 14]",en,25.482
9326,Romancing the Stone,6.758,1714,1984-03-30,1984,03,"[10749, 35, 28, 12]",en,25.387
10823,Children of the Corn,5.7,927,1984-03-09,1984,03,"[27, 53]",en,24.358
8764,Top Secret!,7.098,1081,1984-06-08,1984,06,[35],en,24.28
9651,Supergirl,5.358,557,1984-07-01,1984,07,"[12, 14, 28, 878]",en,22.509
11507,Body Double,6.735,722,1984-10-25,1984,10,"[80, 9648, 53]",en,21.31
157,Star Trek III: The Search for Spock,6.605,1275,1984-06-01,1984,06,"[878, 28, 12, 53]",en,20.855
13820,Repo Man,6.7,549,1984-02-20,1984,02,"[35, 878]",en,20.183
14052,Revenge of the Nerds,6.461,688,1984-07-20,1984,07,[35],en,20.067
11884,The Last Starfighter,6.623,640,1984-07-13,1984,07,"[12, 878, 28]",en,18.141
11368,Blood Simple,7.246,1302,1984-09-07,1984,09,"[80, 18, 53]",en,17.767
11495,Firestarter,6.3,640,1984-05-11,1984,05,"[27, 53, 878]",en,17.703
625,The Killing Fields,7.5,688,1984-11-23,1984,11,"[18, 36, 10752]",en,15.7
9314,Nineteen Eighty-Four,6.819,1328,1984-11-09,1984,11,"[18, 878, 10749]",en,14.149
15239,The Toxic Avenger,6.291,503,1984-05-15,1984,05,"[35, 27, 878]",en,11.214
27670,Nothing Left to Do But Cry,7.746,1088,1984-12-20,1984,12,[35],it,8.157
105,Back to the Future,8.317,19039,1985-07-03,1985,07,"[12, 35, 878]",en,82.615
1369,Rambo: First Blood Part II,6.633,3665,1985-05-21,1985,05,"[28, 12, 53, 10752]",en,54.895
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.783,1742,1985-11-01,1985,11,[27],en,47.901
11824,Teen Wolf,6.186,1059,1985-08-23,1985,08,"[35, 14, 10749]",en,47.732
1374,Rocky IV,7.079,4170,1985-11-21,1985,11,[18],en,47.694
10999,Commando,6.672,2630,1985-10-03,1985,10,"[28, 12, 53]",en,44.507
9340,The Goonies,7.518,5426,1985-06-07,1985,06,"[12, 35, 10751]",en,41.095
873,The Color Purple,7.8,1650,1985-12-18,1985,12,"[18, 36, 80]",en,39.824
9731,Friday the 13th: A New Beginning,5.29,1058,1985-03-22,1985,03,"[27, 53, 9648]",en,38.462
2108,The Breakfast Club,7.751,7682,1985-02-15,1985,02,"[35, 18]",en,38.137
11509,Silverado,6.96,664,1985-07-10,1985,07,"[37, 28]",en,35.384
8408,Day of the Dead,7.053,1139,1985-07-03,1985,07,"[27, 18, 9648]",en,34.556
707,A View to a Kill,6.228,1855,1985-05-24,1985,05,"[12, 28, 53]",en,34.182
11893,Runaway Train,6.938,523,1985-11-15,1985,11,"[28, 53, 18, 12]",en,32.878
9355,Mad Max Beyond Thunderdome,6.199,2643,1985-06-29,1985,06,"[28, 12, 878]",en,32.596
11976,Legend,6.214,1137,1985-08-28,1985,08,"[12, 14]",en,32.018
15196,Clue,7.2,1590,1985-12-13,1985,12,"[35, 53, 80, 9648]",en,31.104
11797,Fright Night,7.042,1264,1985-08-02,1985,08,"[35, 27]",en,28.71
10157,Police Academy 2: Their First Assignment,6.068,1448,1985-03-28,1985,03,"[35, 80]",en,28.701
10849,The Purple Rose of Cairo,7.392,951,1985-03-01,1985,03,"[14, 35, 10749]",en,28.065
9626,Red Sonja,5.3,773,1985-04-09,1985,04,"[12, 14, 28]",en,27.389
11418,National Lampoon's European Vacation,6.184,803,1985-07-25,1985,07,"[12, 35, 10749]",en,27.332
10957,The Black Cauldron,6.433,1193,1985-07-24,1985,07,"[16, 12, 10751, 14]",en,27.285
10925,The Return of the Living Dead,7.143,1927,1985-04-25,1985,04,"[27, 35]",en,27.023
11645,Ran,8.076,1429,1985-06-01,1985,06,"[28, 18, 36]",ja,26.022
11814,Weird Science,6.541,1300,1985-08-01,1985,08,"[35, 10749, 878]",en,25.197
8879,Pale Rider,7.147,985,1985-06-28,1985,06,"[37, 18]",en,25.137
11864,Enemy Mine,6.938,910,1985-12-12,1985,12,"[18, 878]",en,24.741
9056,Police Story,7.514,808,1985-12-14,1985,12,"[28, 80, 53]",cn,24.557
11954,Lifeforce,6.3,545,1985-06-21,1985,06,"[878, 27, 53]",en,24.292
25237,Come and See,8.3,1314,1985-10-17,1985,10,"[18, 10752]",ru,24.014
9281,Witness,7.086,1556,1985-02-08,1985,02,"[80, 18, 10749, 53]",en,22.755
10303,The Jewel of the Nile,6.236,1073,1985-08-01,1985,08,"[12, 28, 35, 10749]",en,22.689
9749,Fletch,6.73,623,1985-05-31,1985,05,"[35, 80, 9648]",en,22.513
68,Brazil,7.68,3120,1985-02-20,1985,02,"[35, 878]",en,21.617
606,Out of Africa,7.17,1296,1985-12-20,1985,12,"[36, 10749, 18]",en,20.8
526,Ladyhawke,7.033,1069,1985-03-27,1985,03,"[12, 35, 14]",en,19.819
10552,Cat's Eye,6.8,599,1985-04-12,1985,04,"[27, 53]",en,19.66
10843,After Hours,7.479,1342,1985-08-16,1985,08,"[35, 53, 18]",en,19.274
5683,Pee-wee's Big Adventure,6.4,718,1985-07-26,1985,07,"[35, 12]",en,18.715
13155,Return to Oz,6.709,970,1985-06-21,1985,06,"[12, 10751, 14]",en,18.303
14029,Demons,6.618,516,1985-10-04,1985,10,[27],it,18.18
17898,Silver Bullet,6.543,553,1985-10-10,1985,10,[27],en,18.098
29161,Phenomena,6.8,766,1985-01-25,1985,01,"[27, 53]",en,16.695
10176,The Quiet Earth,6.623,506,1985-09-08,1985,09,"[18, 878, 53]",en,16.599
11904,Young Sherlock Holmes,6.729,579,1985-12-04,1985,12,"[9648, 12]",en,16.574
10328,Cocoon,6.62,1202,1985-06-21,1985,06,"[18, 35, 878]",en,16.002
1694,Re-Animator,7.056,1367,1985-10-18,1985,10,"[878, 35, 27]",en,15.457
8868,Asterix vs. Caesar,6.509,549,1985-03-06,1985,03,"[35, 16, 10751, 12]",fr,15.249
9080,Spies Like Us,6.185,583,1985-12-06,1985,12,"[35, 12]",en,15.158
9846,To Live and Die in L.A.,7.114,598,1985-11-01,1985,11,"[80, 53, 28]",en,14.295
11064,Brewster's Millions,6.55,547,1985-05-22,1985,05,[35],en,13.476
403587,Return,6.202,1435,1985-10-31,1985,10,"[27, 14, 10749]",en,4.996
744,Top Gun,7.053,8060,1986-05-16,1986,05,"[18, 28, 12]",en,94.885
679,Aliens,7.937,9057,1986-07-18,1986,07,"[28, 53, 878]",en,71.727
9426,The Fly,7.4,4147,1986-08-15,1986,08,"[27, 878]",en,52.026
792,Platoon,7.745,4266,1986-12-19,1986,12,"[18, 10752, 28]",en,51.197
10515,Castle in the Sky,7.973,3920,1986-08-02,1986,08,"[12, 14, 16, 28, 10751, 10749]",ja,46.449
8856,The Karate Kid Part II,6.3,2052,1986-06-18,1986,06,"[12, 18, 28, 10749, 10751]",en,44.011
8009,Highlander,6.902,2449,1986-03-07,1986,03,"[12, 28, 14]",en,39.553
9874,Cobra,6.073,1633,1986-05-22,1986,05,"[28, 80, 53]",en,38.732
235,Stand by Me,7.851,5542,1986-08-08,1986,08,"[80, 18]",en,38.063
10225,Friday the 13th Part VI: Jason Lives,6.199,1085,1986-08-01,1986,08,"[27, 53]",en,37.191
9377,Ferris Bueller's Day Off,7.595,4649,1986-06-11,1986,06,[35],en,35.393
168,Star Trek IV: The Voyage Home,7.169,1387,1986-11-26,1986,11,"[878, 12]",en,34.342
11522,Pretty in Pink,6.754,1044,1986-02-28,1986,02,"[10749, 18]",en,31.745
192,The Name of the Rose,7.474,2823,1986-09-24,1986,09,"[18, 53, 9648]",en,31.734
9994,The Great Mouse Detective,7.055,1553,1986-07-02,1986,07,"[16, 10751, 12, 9648]",en,31.649
13597,Labyrinth,7.3,2271,1986-06-27,1986,06,"[12, 10751, 14]",en,30.579
6978,Big Trouble in Little China,7.2,2798,1986-05-30,1986,05,"[35, 28, 14]",en,29.678
9542,The Hitcher,6.942,836,1986-01-17,1986,01,"[27, 28, 53]",en,29.427
10974,Armour of God,7.04,523,1986-08-16,1986,08,"[12, 28, 35]",cn,29.393
16337,The Texas Chainsaw Massacre 2,5.628,807,1986-08-22,1986,08,"[27, 35]",en,29.336
12118,Police Academy 3: Back in Training,5.791,1139,1986-03-20,1986,03,"[35, 80]",en,28.919
11416,The Mission,7.4,1317,1986-09-24,1986,09,"[12, 18, 28, 36]",en,27.039
10068,Nine 1/2 Weeks,6.111,942,1986-02-09,1986,02,"[10749, 18]",en,27.001
2099,Raw Deal,5.8,738,1986-06-06,1986,06,"[28, 80, 53]",en,26.946
793,Blue Velvet,7.6,3099,1986-09-19,1986,09,"[9648, 53, 80, 18]",en,24.997
10658,Howard the Duck,5.393,946,1986-08-01,1986,08,"[35, 14, 878]",en,24.166
3980,Critters,6.373,880,1986-04-11,1986,04,"[35, 27, 878]",en,23.939
10015,Heartbreak Ridge,6.862,966,1986-12-05,1986,12,"[10752, 18]",en,23.6
10466,The Money Pit,6.513,1061,1986-03-26,1986,03,"[35, 10749]",en,23.381
2605,Short Circuit,6.6,1390,1986-05-09,1986,05,"[878, 35, 10751]",en,22.202
11257,A Room with a View,6.981,692,1986-03-07,1986,03,"[18, 10749]",en,22.141
8388,¡Three Amigos!,6.32,904,1986-12-12,1986,12,"[35, 37, 18]",en,21.347
12721,"No Retreat, No Surrender",6.216,507,1986-05-02,1986,05,[28],en,21.227
10122,Flight of the Navigator,6.935,781,1986-07-30,1986,07,"[10751, 878, 12]",en,20.743
9671,Crocodile Dundee,6.4,1779,1986-09-26,1986,09,"[12, 35]",en,20.642
10136,The Golden Child,5.906,1012,1986-12-12,1986,12,"[28, 12, 35]",en,20.157
4978,An American Tail,6.709,1262,1986-11-21,1986,11,"[35, 12, 18, 10751, 16]",en,19.699
10776,Little Shop of Horrors,6.909,1353,1986-12-19,1986,12,"[27, 35]",en,19.497
5143,Hannah and Her Sisters,7.494,972,1986-02-07,1986,02,"[35, 18]",en,18.897
11873,The Color of Money,6.9,1255,1986-10-17,1986,10,[18],en,18.678
1554,Down by Law,7.365,688,1986-09-20,1986,09,"[80, 18, 35]",en,17.393
9980,Maximum Overdrive,5.8,697,1986-07-25,1986,07,"[27, 28, 878]",en,17.381
11415,House,6.118,514,1986-02-27,1986,02,"[35, 27, 14]",en,16.332
10013,Peggy Sue Got Married,6.145,512,1986-10-10,1986,10,"[35, 18, 14]",en,16.109
11133,Poltergeist II: The Other Side,6.0,619,1986-05-23,1986,05,"[27, 53]",en,15.969
4480,Jean de Florette,7.691,515,1986-08-27,1986,08,[18],fr,14.181
10692,Henry: Portrait of a Serial Killer,6.728,649,1986-09-24,1986,09,"[80, 27, 53]",en,14.106
14510,From Beyond,6.527,509,1986-10-24,1986,10,"[27, 878]",en,13.339
13925,Luxo Jr.,7.1,582,1986-08-17,1986,08,"[16, 35]",en,12.352
9318,Asterix in Britain,6.8,633,1986-12-03,1986,12,"[10751, 16, 12, 35]",fr,12.206
11454,Manhunter,7.0,1236,1986-08-14,1986,08,"[80, 27, 53]",en,0.946
106,Predator,7.52,7575,1987-06-12,1987,06,"[878, 28, 12, 53]",en,92.095
941,Lethal Weapon,7.295,4309,1987-03-06,1987,03,"[12, 28, 35, 53, 80]",en,51.962
117,The Untouchables,7.774,5337,1987-06-03,1987,06,"[80, 18, 36, 53]",en,46.799
